,danceability,duration,end_of_fade_in,energy,key,loudness,mode,start_of_fade_out,tempo,time_signature,artist_familiarity,artist_hotttnesss,artist_latitude,artist_location,artist_longitude,artist_name,release,song_hotttnesss,title,year,e_grammy,e_billboard,e_spotify
7046,0.0,337.42322,0.0,0.0,7,-16.901,0,324.069,122.618,4,0.439806282989,0.321128774502,,,,Triangle,3 Sides Of A Question,,So It Seemed,0,0,0.0,0
7047,0.0,441.25995,0.961,0.0,6,-6.086,0,429.366,125.407,4,0.645541572482,0.499596002428,,,,Jada,Heart Beats,0.255088854743,Love Is (Love Breeze) (Love Is In The Air 12 Vox),0,0,0.0,0
7048,0.0,209.03138,0.345,0.0,11,-3.789,0,209.031,127.893,4,0.641780115654,0.401949856027,51.50632,"London, England",-0.12714,Lucky Soul,Woah Billy!,,Woah Billy!,2010,0,0.0,0
7049,0.0,410.27873,0.142,0.0,9,-7.596,1,399.372,118.004,4,0.628612204223,0.431637748961,,,,The Flower Kings,Flowerpower,,Painter,1999,0,0.0,0
7050,0.0,479.63383,0.113,0.0,5,-12.853,1,470.454,93.805,4,0.722130462283,0.55157984781,49.26044,"Vancouver, British Columbia, Cana",-123.11403,Black Mountain,S/T,0.708555884484,Heart of Snow,2005,0,0.0,0
7051,0.0,228.17914,0.107,0.0,2,-4.967,1,221.704,171.726,4,0.475976889856,0.359301976609,,,,Spectacular,Find Yourself,0.310791536012,Bag On My Back,0,0,0.0,0
7052,0.0,477.23057,0.328,0.0,7,-14.381,1,470.274,139.023,5,0.586447952976,0.354137848544,,,,Last Exit,Last Exit,0.377531644977,Red Light,1986,0,0.0,0
7053,0.0,159.03302,0.305,0.0,2,-13.894,1,153.159,189.876,7,0.406840428878,0.266671199209,40.74262,"Corona, Long Island, NY",-73.85808,Archie Bleyer,Moonlight Serenade,,Melody of Love,0,0,0.0,0
7054,0.0,774.24281,0.316,0.0,5,-19.214,1,748.147,139.617,4,0.308513816314,0.166882023185,,,,The Carla Bley Band,Social Studies,,Reactionary Tango (In Three Parts),0,0,0.0,0
7055,0.0,362.9971,0.073,0.0,6,-5.143,0,354.081,94.979,4,0.733714696487,0.459665456728,42.99671,"Grand Rapids, MI",-85.59012,Marvin Sapp,Diary Of A Psalmist,0.369650679092,Unrestricted Praise,0,0,0.0,0
7056,0.0,93.75302,6.409,0.0,0,-19.365,0,93.753,182.953,1,0.695570932492,0.513485925474,,Norway,,Apoptygma Berzerk,Rocket Science,0.614184506952,United States Of Credit,2009,0,0.0,0
7057,0.0,518.76526,3.46,0.0,11,-14.364,1,508.012,61.128,5,0.591367915067,0.367302947762,40.71455,"New York, NY",-74.00712,Jackie McLean,Fire & Love,0.246865094453,I Found You,0,0,0.0,0
7058,0.0,309.15873,0.0,0.0,5,-6.118,1,284.996,99.965,4,0.690985886136,0.514673495106,,Brooklyn NY,,School Of Seven Bells,Alpinisms,,My Cabal,2007,0,0.0,0
7059,0.0,180.03546,0.409,0.0,5,-9.336,1,172.826,126.328,1,0.295341702653,0.0,,,,Los Llaneros De La Frontera,Y Siguen Los Exitos (Album),,Volvería A Amarte,0,0,0.0,1
7060,0.0,141.63546,0.0,0.0,6,-7.004,0,132.481,121.629,4,0.604214108123,0.366327845298,40.71455,"New York, NY",-74.00712,Free Kitten,Nice Ass,0.425124658313,Blindfold Test,1994,0,0.0,0
7061,0.0,247.14404,2.879,0.0,9,-12.602,0,235.514,144.991,4,0.420604908151,0.300935960284,,,,Radio Macandé,Radio Macandé,0.215080318509,Sabios Consejos,2003,0,0.0,1
7062,0.0,159.03302,2.612,0.0,1,-11.713,0,154.088,183.868,3,0.691956473143,0.460389582311,26.12367,"Ft. Lauderdale, FLORIDA",-80.14356,Jack Off Jill,Humid Teenage Mediocrity,0.604003518032,Lollirot,1997,0,0.0,1
7063,0.0,176.5873,0.212,0.0,4,-7.26,0,167.056,98.31,3,0.818502700131,0.517814388307,,"San Jose, CA",,Smash Mouth,Smash Mouth,0.668655982568,Out Of Sight,2001,0,0.0,1
7064,0.0,236.79955,2.485,0.0,1,-3.661,1,233.465,116.895,4,0.67816660424,0.40031397173,,Los Angeles,,Fishbone,The Essential Fishbone,,When Problems Arise,1986,0,0.0,1
7065,0.0,144.92689,0.0,0.0,7,-10.767,1,132.174,69.421,4,0.580869158311,0.434019819281,,,,Luigi Tenco,Luigi Tenco Inediti (Artisti Club Tenco),,Come mi vedono gli altri,1962,0,0.0,1
7066,0.0,402.25914,0.0,0.0,6,-7.008,0,373.644,136.003,4,0.492386501702,0.318296234181,,,,Albert Vorne,Armada Winter Sessions 2008,,Ravens Over My Rave,0,0,0.0,0
7067,0.0,301.29587,0.0,0.0,10,-13.927,1,289.21,188.821,3,0.50579080824,0.352881869686,,,,Major Matt Mason Usa,Bad People Rule The World,0.382935090075,Animal Shelter,2002,0,0.0,0
7068,0.0,201.56036,0.084,0.0,7,-3.348,1,196.122,86.323,4,0.547079111069,0.415493349537,,,,Seventh Star,Dead End,0.383934684279,In the Lie of the Beholder,2003,0,0.0,0
7069,0.0,307.46077,0.485,0.0,11,-14.822,1,287.393,101.872,4,0.773048027297,0.577617539889,,"Bristol, England",,Massive Attack,No Protection,,I Spy (Spying Glass),0,0,0.0,1
7070,0.0,143.09832,3.46,0.0,0,-28.5,1,134.664,185.691,3,0.695438080902,0.534900169959,,"Pittsburgh, PA",,George Benson,This Is Jazz #9,0.487112194863,From Now On,1989,0,0.0,1
7071,0.0,192.46975,0.491,0.0,11,-17.302,0,185.742,106.449,1,0.338370154526,0.0,,,,Birmingham Jubilee Singers,Birmingham Jubilee Singers Vol. 2 (1927-1930),,Queen Street Rag (40407),0,0,0.0,0
7072,0.0,205.26975,0.224,0.0,5,-19.623,1,186.52,78.243,5,0.549066823721,0.374212278078,,Mass. - Boston,,Patty Larkin,Angels Running,0.266955186276,Winter Wind,1993,0,0.0,0
7073,0.0,321.82812,0.0,0.0,6,-5.194,1,313.818,161.902,4,0.565886456225,0.370959984316,,,,Kutt Calhoun,B.L.E.V.E.,0.367273415809,In My Face,2004,0,0.0,0
7074,0.0,232.38485,0.62,0.0,8,-23.662,0,220.346,121.614,4,0.650726924441,0.423825663345,34.05349,"Los Angeles, CA",-118.24532,Jerry Goldsmith,Rudy,0.299877488274,The Key,1993,0,0.0,1
7075,0.0,99.36934,0.554,0.0,0,-5.169,1,90.395,124.055,4,0.474257265655,0.203995483683,31.3893,ISRAEL,35.36124,My Name Is Nobody,The Kamal Amin Ta'abet EP,,New Establishment,0,0,0.0,0
7076,0.0,18.72934,0.0,0.0,3,-17.726,0,18.729,53.222,1,0.169516761601,0.274174779537,,,,Adam Richmond,Rock 'em Dead,,Down & Out,0,0,0.0,0
7077,0.0,283.95057,0.0,0.0,1,-4.883,1,279.696,130.002,4,0.4552969384,0.359054308371,,,,Monodeluxe,Silk Grooves Vol.1,0.0,Let Me Know,2007,0,0.0,0
7078,0.0,132.5971,0.345,0.0,0,-16.458,1,128.453,160.353,3,0.365301074455,0.205023977073,39.83011,New Jersey,-84.89033,Ned Rorem,Ned Rorem: Songs of Ned Rorem - Bressler_ Curtin_ d'Angelo_ Gramm_ Sarfaty,,Three Psalms from the Cycle of Holy Songs: Psalm 148 - Praise ye the Lord. Praise ye the Lord from the Heavens..,0,0,0.0,0
7079,0.0,400.19546,0.0,0.0,0,-13.406,1,396.161,78.37,5,0.451830846991,0.310934134481,42.47558,"Swampscott, MA",-70.90677,Walter Brennan,The President - A Musical Biography Of Our Chief Executives (Digitally Remastered),,The President,0,0,0.0,0
7080,0.0,158.85016,2.148,0.0,7,-7.088,1,150.436,152.066,1,0.491941062746,0.403744645556,32.71568,"San Diego, CA",-117.16172,Barbara Manning,1212,,That Kid,1997,0,0.0,0
7081,0.0,194.48118,0.131,0.0,11,-3.391,1,184.024,108.004,4,0.703459559637,0.434758680525,-33.86963,"Sydney, Australia",151.20695,Howling Bells,Radio Wars,0.58625305739,Into The Chaos,2009,0,0.0,0
7082,0.0,50.70322,0.276,0.0,5,-19.911,1,47.723,42.786,1,0.474083007988,0.370974593647,,,,Eimear Quinn,O Holy Night,,O Emmanuel - Chant,0,0,0.0,0
7083,0.0,220.08118,0.0,0.0,8,-13.174,0,216.033,81.426,4,0.502241601815,0.389830122973,39.95227,Philadelphia,-75.16237,Greg Weeks,Awake Like Sleep,0.601173450387,Made,2001,0,0.0,0
7084,0.0,61.90975,0.099,0.0,4,-23.386,1,57.493,80.138,4,0.46418098722,0.385801759325,42.31256,"Boston, MA",-71.08868,Twinemen,Sideshow,0.400443466244,Little Ones,2004,0,0.0,0
7085,0.0,292.17914,0.38,0.0,1,-15.831,0,285.28,159.126,3,0.631558747581,0.402868995051,50.50101,Belgium,4.47684,Vaya Con Dios,Vaya Con Dios,0.454192988218,Lulu's Song,1988,0,0.0,1
7086,0.0,196.25751,0.415,0.0,7,-13.288,1,188.204,116.273,4,0.668603650918,0.389362445629,34.05349,"Los Angeles, CA",-118.24532,Ry Cooder,Chavez Ravine,0.511424325686,Ejercito Militar,2005,0,0.0,0
7087,0.0,29.49179,0.0,0.0,2,-15.402,1,29.492,109.635,5,0.169516761601,0.274174779537,,,,Adam Richmond,Rock 'em Dead,,Awkward,0,0,0.0,0
7088,0.0,180.08771,0.287,0.0,7,-8.662,1,166.034,110.055,4,0.591199101751,0.326407888786,43.00579,"Camden, North London",-81.25446,Sing-Sing,Never Lose That Feeling_ Vol. 2,0.419125892959,Sunbathing,2006,0,0.0,0
7089,0.0,324.88444,0.165,0.0,0,-12.847,1,301.122,151.235,3,0.477948923876,0.350843864618,41.50471,"Cleveland, OH",-81.69074,The Golden Palominos,A Dead Horse,,Wild River,1989,0,0.0,0
7090,0.0,214.41261,0.584,0.0,11,-26.311,1,206.524,122.383,3,0.475976889856,0.354195324036,,,,Spectacular,Fatis Presents Xterminator Friends Vol 1,,Blast Them,0,0,0.0,0
7091,0.0,208.45669,0.0,0.0,10,-8.693,0,202.983,98.598,4,0.60534019818,0.428983454052,,,,Tommy Guerrero,Loose Grooves & Bastard Blues,0.434838090261,Black Sheep Blues,1998,0,0.0,1
7092,0.0,148.84526,0.0,0.0,8,-8.297,0,144.434,145.253,4,0.550832538529,0.319156136577,,,,Ricardo Tobar,Boy Love Girl EP,0.360370582712,Computers,2008,0,0.0,0
7093,0.0,651.85914,0.0,0.0,2,-6.865,1,637.15,165.804,4,0.416488329806,0.290531655941,,,,Secret Oyster,Secret Oyster,,Public Oyster,0,0,0.0,0
7094,0.0,230.3473,0.0,0.0,1,-5.763,1,219.231,144.983,4,0.707613561954,0.470542391893,,"New York, NY",,Asobi Seksu,Simple Mental Math,0.592489731831,Transparence,2009,0,0.0,0
7095,0.0,114.07628,3.286,0.0,9,-7.481,0,111.427,136.029,4,0.622324174201,0.434646636822,53.34376,"Dublin, Ireland",-6.24953,The Creatures,A Bestiary Of,0.545361236952,Mad Eyed Screamer,1981,0,0.0,1
7096,0.0,130.84689,0.459,0.0,9,-27.986,0,118.044,90.166,7,0.555547549622,0.356859203709,34.05349,California - LA,-118.24532,Cliff Eidelman,Picture Bride,,Aftermath,0,0,0.0,0
7097,0.0,65.07057,0.554,0.0,7,-15.273,1,56.401,110.615,3,0.503273298059,0.352130822947,45.98005,Marion Bridge Nova Scotia Canada,-60.21303,Joi Cardwell,Love and Devotion,,Luvapella,0,0,0.0,0
7098,0.0,217.52118,0.409,0.0,4,-8.212,0,211.319,157.326,4,0.539522843601,0.432935397365,,,,Delirium Tremens,Ikusi Eta Ikasi,,Kaixo,0,0,0.0,1
7099,0.0,196.67546,0.342,0.0,0,-11.045,1,180.28,126.775,4,0.471840570348,0.350070388424,,,,Mijares,Antología,,El Amor No Tiene Fronteras,0,0,0.0,1
7100,0.0,788.40118,0.0,0.0,4,-5.08,0,705.724,86.806,3,0.6466185291,0.442652003042,,,,Moonsorrow,Tulimyrsky,,Back To North,2008,0,0.0,0
7101,0.0,245.02812,0.061,0.0,1,-4.35,1,230.272,85.084,4,0.560993192452,0.381034324072,36.16778,Nashville Tennessee USA,-86.77836,Keisha White,Don't Mistake Me,0.0,Open Like So,2004,0,0.0,0
7102,0.0,176.71791,0.0,0.0,2,-8.271,1,163.178,110.056,4,0.513295218105,0.390757576769,,,,Olle Ljungström,Sju,0.407901717218,Uppröra,2009,0,0.0,0
7103,0.0,259.18649,0.0,0.0,1,-10.473,1,254.56,87.483,4,0.664369734338,0.328884335951,,,,Hussein Fatal,Born Legendary,0.417313802803,Chrome 45,0,0,0.0,0
7104,0.0,470.17751,1.065,0.0,2,-6.551,1,453.979,105.384,4,0.474257265655,0.203995483683,31.3893,ISRAEL,35.36124,My Name Is Nobody,The Kamal Amin Ta'abet EP,,Kamal Amin Ta'abet,0,0,0.0,0
7105,0.0,141.40036,0.272,0.0,7,-12.17,1,135.773,57.849,4,0.667943937961,0.503301708093,34.05349,"Los Angeles, CA",-118.24532,The Platters,My Dream - The Collection,,Red Sails In The Sunset,1976,0,0.0,1
7106,0.0,172.90404,0.234,0.0,1,-7.119,1,167.358,199.991,4,0.526016423453,0.334393677313,,,,Ben Ricour,L'Aventure,,Le Risque,2005,0,0.0,0
7107,0.0,234.97098,0.247,0.0,4,-10.786,1,226.871,91.873,1,0.519364805901,0.0,,,,Toshi Reagon,Kindness,,Where You Gon Be Standing,0,0,0.0,0
7108,0.0,216.47628,2.264,0.0,10,-9.472,0,209.067,225.949,3,0.487672371734,0.340135725112,,,,Eardrum,Side Effects,,Trickster Tale,2001,0,0.0,0
7109,0.0,265.58649,0.0,0.0,5,-4.345,1,237.006,103.006,4,0.539623850202,0.385658480918,51.25306,"Aldershot, England",-0.75811,Vex Red,Start With A Strong and Persistent Desire,0.4830645596,Cause and Solution,2002,0,0.0,0
7110,0.0,482.76853,0.0,0.0,5,-13.065,0,478.761,108.019,1,0.764298924945,0.525321595832,,,,Kevin Rudolf,In the Mix - Drum N Bass,0.249065794854,Atmospheres,0,0,0.0,0
7111,0.0,181.9424,0.218,0.0,6,-7.019,1,177.104,200.364,4,0.651007478053,0.412646756375,,"Orange County, CA",,Home Grown,That's Business,,One Night Stand,1995,0,0.0,0
7112,0.0,160.10404,0.197,0.0,7,-8.101,1,156.723,114.178,1,0.858677441848,0.413742781127,34.05349,"Los Angeles, Ca",-118.24532,SNFU,Fyulaba,0.521321041187,Don't Have The Cow,1996,0,0.0,1
7113,0.0,186.64444,0.0,0.0,8,-12.317,1,175.125,123.38,4,0.511394157278,0.361262779844,31.60358,"Nacogdoches, TX",-94.65562,Bob Luman,Super Box Of Country - 36 Country Classics From the 50's_ 60's_ 70's And 80's,0.467414300782,Lonely Women Make Good Lovers,0,0,0.0,1
7114,0.0,242.02404,0.23,0.0,4,-11.107,0,227.794,95.138,4,0.361889835848,0.304837387982,,,,Epifani Barbers,Marannui,,Amsterdam,0,0,0.0,0
7115,0.0,287.81669,3.17,0.0,0,-4.858,1,283.214,123.017,4,0.526542999153,0.464769198275,,,,Taken by Cars,Endings Of A New Kind,0.430160637018,The Afterhours,0,0,0.0,0
7116,0.0,270.41914,0.0,0.0,2,-13.072,1,249.794,160.603,1,0.522272318723,0.366043278051,,,,It's A Beautiful Day,It's A Beautiful Day,,Bombay Calling,1969,0,0.0,0
7117,0.0,232.41098,0.148,0.0,4,-3.971,0,228.142,180.71,4,0.793724941953,0.409634053704,53.40977,"Liverpool, England, UK",-2.97848,Carcass,Swansong,0.505487343149,Rock The Vote,1996,0,0.0,0
7118,0.0,389.74649,0.136,0.0,11,-10.691,0,381.283,87.493,3,0.571356288366,0.392463500019,,,,Blurt,Blurt + Singles,0.0,White Line Fever,0,0,0.0,0
7119,0.0,478.74567,0.0,0.0,1,-7.916,1,465.949,122.985,4,0.570838393347,0.382479997538,,,,I:Cube,Les  Archives Cubistes Volume 1,,Deep End (1999),0,0,0.0,0
7120,0.0,71.00036,0.0,0.0,7,-15.078,0,71.0,88.408,1,0.386078142962,0.312878355804,,,,Lelio Luttazzi,Le mie preferite,0.0,Troppo tardi,0,0,0.0,0
7121,0.0,294.50404,0.102,0.0,2,-11.689,1,278.605,129.903,4,0.51829164607,0.37567692935,38.62774,"St. Louis, MO",-90.19951,Disco D,Ghettotech For Slow People,,I'm A Ho,2002,0,0.0,0
7122,0.0,266.16118,0.0,0.0,11,-6.919,1,250.729,93.803,4,0.83453858559,0.477310881067,,,,Aesop Rock,Labor Days,,Daylight,2001,0,0.0,1
7123,0.0,206.10567,1.106,0.0,0,-6.536,1,193.66,170.565,1,0.621923739179,0.394907273214,,,,The Metros,Education Pt. 2,,Education Part 2,2008,0,0.0,0
7124,0.0,260.362,0.0,0.0,0,-13.101,1,242.503,81.041,3,0.800189481583,0.564623405405,40.81469,"HOLTSVILLE, New York",-73.04185,Leonard Cohen,Dear Heather,0.567184225893,Undertow,2004,0,0.0,1
7125,0.0,261.95546,0.602,0.0,9,-18.253,1,247.647,158.755,4,0.530168302935,0.374843967703,,,,Jimmy LaFave,Austin Skyline,0.270775998946,Everytime,0,0,0.0,0
7126,0.0,177.37098,2.374,0.0,0,-14.226,1,167.41,130.902,4,0.542273151937,0.369298808318,41.88415,"Chicago, IL",-87.63241,The Buckinghams,Mercy_ Mercy_ Mercy (A Collection),,Susan,1991,0,102.0,1
7127,0.0,179.22567,0.0,0.0,9,-3.763,1,176.071,157.999,3,0.490163457126,0.35250982672,,Great Britain / UK,,Buck Brothers,We Are Merely Filters,0.0,When I Look At You (All I Think About Is Sex) *Album Version,0,0,0.0,0
7128,0.0,2217.06404,2.56,0.0,9,-9.726,0,2206.732,104.67,3,0.406830183813,0.0,,,,tsurubami,Gekkyukekkaichi,,Seiitenrinengi,0,0,0.0,0
7129,0.0,195.23873,1.263,0.0,1,-4.468,0,186.427,133.905,4,0.793636767474,0.527132301317,52.88356,United Kingdom,-1.97406,Girls Aloud,Sexy! No No No...,,Sexy! No No No...,2007,0,0.0,1
7130,0.0,266.86649,0.0,0.0,6,-8.255,1,258.606,186.024,4,0.547925319689,0.351479005213,,"Philadelphia, PA",,Roscoe,I Luv Cali,0.0,Get High Like An Eagle,0,0,0.0,0
7131,0.0,175.51628,0.264,0.0,5,-3.59,1,171.056,131.95,4,0.649425034399,0.407018905482,,,,A*Teens,New Arrival,0.484562529968,The Letter,2003,0,0.0,1
7132,0.0,308.50567,0.226,0.0,6,-9.169,1,296.31,127.512,3,0.52569411546,0.339543886843,,"San Francisco, CA",,The Aqua Velvets,Guitar Noir,0.360370582712,Casbah Club,0,0,0.0,0
7133,0.0,286.04036,4.911,0.0,4,-4.994,1,274.129,132.008,4,0.627185249161,0.393015730045,,"London, England",,Leona Naess,Comatised,0.619248249486,New York Baby,2000,0,0.0,0
7134,0.0,241.50159,0.0,0.0,4,-4.768,1,238.005,113.027,4,0.52530665791,0.380672797359,,,,Peter Sommer,Til Rotterne_ Til Kragerne_ Til Hundene,,Sandhed Nr. 502,2008,0,0.0,0
7135,0.0,231.54893,2.792,0.0,0,-4.951,1,228.182,144.979,4,0.534580240108,0.427988142142,,,,Pin Me Down,Pin Me Down,,Cryptic,2008,0,0.0,0
7136,0.0,230.42567,0.996,0.0,1,-8.167,1,218.343,75.542,4,0.750492075058,0.516464329805,7.33532,"CALIFORNIA, California",-72.94832,Mac Dre,Heart Of A Gangstar_ Mind Of A Hustler_ Tongue Of A Pimp,0.0,Exo & Remi,2003,0,0.0,0
7137,0.0,248.18893,0.0,0.0,6,-9.658,1,233.639,166.023,4,0.549328473477,0.426421992829,,"Washington, D.C.",,Kenny Lattimore,Kenny Lattimore,0.552705113905,Forgiveness,1996,0,0.0,1
7138,0.0,342.64771,0.0,0.0,9,-9.388,0,332.005,86.207,4,0.527715697751,0.372968194125,,,,Telephone Jim Jesus,Anywhere Out Of The Everything,0.424090810967,Faces All Melted,2007,0,0.0,0
7139,0.0,204.14649,0.357,0.0,9,-9.432,1,196.156,85.901,5,0.783031137013,0.478411185295,51.55503,"Hampstead, London, England",-0.17348,Marianne Faithfull,Vagabond Ways,0.376169924841,Electra,1999,0,0.0,0
7140,0.0,156.83873,0.071,0.0,7,-4.464,0,146.855,143.723,4,0.621615456171,0.378131316293,40.71455,"NEW YORK, US",-74.00712,United Nations,United Nations,0.60100652143,The Shape of Punk That Never Came,2008,0,0.0,0
7141,0.0,223.65995,0.468,0.0,8,-3.317,0,220.7,150.064,4,0.559649421871,0.432020295034,,,,Anthony Evans,Letting Go,,Consumed,0,0,0.0,0
7142,0.0,67.26485,0.084,0.0,1,-9.03,1,67.265,91.627,4,0.619758494136,0.396348874588,34.14632,"GLENDALE, California",-118.24802,Count Bass D,BEGBORROWSTEEL,0.493730188906,The Mingus Sextet,2005,0,0.0,0
7143,0.0,263.07873,0.218,0.0,8,-14.008,1,255.025,105.324,4,0.378408558088,0.322587660304,,Hawaii,,Jeremy Oates & The Music Makers,50 Best Of Reggae,0.215080318509,Dreadlock Holiday,0,0,0.0,0
7144,0.0,230.89587,0.293,0.0,7,-13.014,1,219.417,123.936,4,0.613152466334,0.415789988499,,"Te Awamutu, New Zealand",,Tim Finn,The Conversation,0.334706549069,Invisible,2008,0,0.0,0
7145,0.0,393.79546,0.258,0.0,10,-8.42,0,356.978,129.005,4,0.423702220604,0.333671140795,,,,Silicon Scally,Dark Matter,,The Silent Years,2001,0,0.0,0
7146,0.0,389.27628,0.0,0.0,7,-6.925,1,374.457,123.407,4,0.646069380481,0.401895698535,62.19845,Sweden,17.55142,Witchcraft,The Alchemist,0.681301974533,Samaritan Burden,0,0,0.0,1
7147,0.0,538.48771,41.471,0.0,5,-19.24,1,482.981,142.673,5,0.653344274237,0.453421312628,32.5313,"Tijuana, Mexico",-117.03817,Murcof,Cosmos,0.644767168193,Cosmos I,2007,0,0.0,0
7148,0.0,442.30485,0.0,0.0,7,-7.246,1,439.908,122.538,4,0.496439213763,0.382665219154,,,,Moongarden,Round Midnight,0.212045405484,Wounded,2003,0,0.0,0
7149,0.0,156.00281,4.214,0.0,6,-10.839,1,148.103,119.691,1,0.455087591331,0.360163491409,,,,Palito Ortega,Colecccion de Oro,0.24155524845,Amo la vida,0,0,0.0,0
7150,0.0,201.40363,0.374,0.0,1,-7.13,0,189.37,134.142,4,0.61155583379,0.349776895322,35.83073,Tennessee,-85.97874,Jaime Jamgochian,Above The Noise,0.265861049211,Amaze Me,2008,0,0.0,0
7151,0.0,208.50893,0.103,0.0,4,-5.863,1,189.841,199.811,4,0.604179830772,0.403073320937,52.71464,"Shrewsbury, Shropshire, England",-2.76267,T'Pau,Red,0.490257333136,Make Love To Me,0,0,0.0,0
7152,0.0,377.93914,0.0,0.0,6,-4.527,1,374.219,86.994,4,0.444237245312,0.0,,,,Pouyah,Surreal / Change Me,0.400039656955,Surreal,0,0,0.0,0
7153,0.0,41.1424,0.235,0.0,5,-10.904,1,41.142,97.283,1,0.57373468489,0.29651671019,33.60307,"Shaw, MS",-90.77387,"David ""Honeyboy"" Edwards",The World Don't Owe Me Nothing,0.0,Comin' To Chicago Story,1997,0,0.0,0
7154,0.0,323.02975,3.634,0.0,3,-13.152,0,311.426,137.846,4,0.45119728795,0.390180204195,37.4876,JAPAN,139.83829,Pomegranate,The Thrill Of Fresh Paint,0.212045405484,Nobodinos,2007,0,0.0,0
7155,0.0,535.53587,7.488,0.0,2,-10.531,0,525.317,214.462,3,0.75952084102,0.46085504525,51.50632,"London, England",-0.12714,Anoushka Shankar,Rise,0.551288056021,Voice Of The Moon,2005,0,0.0,1
7156,0.0,56.24118,0.241,0.0,2,-11.731,1,56.241,93.846,4,0.399787044739,0.434375753623,,,,Dead Man Ray,Marginal EP,0.0,Arab,2001,0,0.0,0
7157,0.0,224.07791,0.0,0.0,11,-3.912,1,202.037,100.002,4,0.660174893709,0.621969634968,,"Peterborough, Ontario, Canada",,Hawk Nelson,Live Life Loud,0.667893585044,Shaken,2009,0,0.0,0
7158,0.0,210.52036,0.148,0.0,10,-16.286,1,206.286,65.041,4,0.519939685321,0.350218160302,37.80506,"Oakland, CA",-122.27302,Tony Martin,Go South Young Man/ Dream A Little Dream,,My Silent Love,0,0,0.0,0
7159,0.0,34.21995,0.329,0.0,10,-14.137,0,25.118,99.33,1,0.40850978475,0.328892229909,,,,Deion Sanders,The Encore Remix,0.0,Time for Prime,0,0,0.0,0
7160,0.0,374.02077,0.0,0.0,2,-5.642,1,341.513,131.956,4,0.831337913935,0.539947371406,,"Manchester, England",,The Chemical Brothers,Push The Button,0.660855730918,Close Your Eyes,2004,0,0.0,1
7161,0.0,156.02893,0.346,0.0,5,-17.046,1,150.21,114.469,1,0.496227730014,0.38680270565,35.96049,"Knoxville, TN",-83.92091,Brownie McGhee,It Must Be Love  (The Complete Recordings 1940 - 1947),,Million Lonesome Women,0,0,0.0,0
7162,0.0,0.65261,0.0,0.0,1,-14.282,1,0.653,0.0,1,0.500046121609,0.361633295069,37.80506,oakland USA,-122.27302,Masquerade,Masquerade,,A Lonely World,0,0,0.0,0
7163,0.0,202.55302,3.164,0.0,3,-2.863,0,197.149,131.889,4,0.702823103609,0.470879187724,,,,Gabriella Cilmi,Pop Party 6,,Sweet About Me,2008,0,0.0,1
7164,0.0,179.722,0.096,0.0,3,-9.174,1,177.621,148.191,4,0.497938606945,0.365376764965,37.08288,"Newport News, VA",-76.48023,Pearl Bailey,Solid Gold Cadillac - From The Archives (Digitally Remastered),,Solid Gold Cadillac,0,0,0.0,0
7165,0.0,192.46975,0.0,0.0,5,-6.773,1,185.702,112.624,4,0.523639351201,0.402915834521,,,,Filthy Thieving Bastards,A Melody Of Retreads And Broken Quills,,Wasting Away,2001,0,0.0,0
7166,0.0,161.82812,3.605,0.0,0,-22.07,1,150.227,131.063,4,0.398463413388,0.0,,,,Las Ardillitas De Lalo Guerrero,Regalo Musical Navideño,,Ya Viene Santa Claus,0,0,0.0,0
7167,0.0,170.78812,0.111,0.0,0,-6.046,1,167.689,170.24,4,0.841515979217,0.510220054322,41.26069,Los Angeles (via Omaha),-95.93995,311,Transistor,,Prisoner,1997,0,0.0,1
7168,0.0,230.84363,0.0,0.0,7,-3.579,1,230.844,113.989,4,0.84560188664,1.00594196595,,"Los Angeles, CA",,Black Eyed Peas,Renegotiations: The Remixes,,Disco Club,2005,0,0.0,1
7169,0.0,343.87546,0.0,0.0,2,-7.555,1,327.471,79.737,4,0.595291820717,0.475309470013,,,,Drumcorps,Grist,0.577499801671,Grist,2006,0,0.0,0
7170,0.0,108.77342,0.0,0.0,8,-4.631,0,108.773,145.011,4,0.622889824927,0.368046607655,,,,Alex K,Ultimate NRG Megamix,,If You Were Mine,2009,0,0.0,0
7171,0.0,306.78159,0.0,0.0,0,-17.484,1,300.6,110.544,7,0.329947706739,0.264276084982,,,,Bruce Katz Band,Crescent Crawl,0.0,Boomer's Thing,0,0,0.0,0
7172,0.0,150.22975,0.171,0.0,7,-8.802,0,146.553,175.267,4,0.568026894097,0.389961384532,-24.9162,AUSTRALIA,133.39311,Hammerhead,Evil Twin,0.0,Anvil,1993,0,0.0,0
7173,0.0,169.74322,0.316,0.0,6,-7.746,0,154.877,153.018,4,0.615591085719,0.0,34.05349,"Oakland, CA",-118.24532,Totimoshi,Ladrón,0.392199224276,Gods Of Earth,0,0,0.0,0
7174,0.0,214.88281,2.92,0.0,7,-5.172,1,210.321,88.96,4,0.752704732066,0.545131389672,53.79449,"Leeds, England",-1.54658,Kaiser Chiefs,Oh My God,0.935239776274,Oh My God,2004,0,0.0,1
7175,0.0,190.40608,0.126,0.0,1,-2.939,1,186.909,220.654,4,0.65207264657,0.427558277924,,,,Cataract,Kingdom,0.599660357626,Sacrificed For The Wealth,2006,0,0.0,0
